Feature	Gain	Cover	Frequency
Visa_mfinanciacion_limite_delta1	0.000417049329925313	0.000898845509573676	0.000701643600133312
ccallcenter_trx_lag1	0.000408751371147176	0.00256879625066946	0.000754266870143311
Master_msaldopesos_delta1	0.00040722781085224	0.00185511684286053	0.000947218860179972
Visa_Fvencimiento_delta1	0.000390945123936914	0.000218781654512641	0.000771807960146644
Visa_delinquency	0.000389159612478888	0.00015698995810419	0.000166640355031662
tmobile_app	0.000385745327900415	0.000221748007082003	0.000736725780139978
tpaquete7	0.000373840721931392	0.0016518965338371	0.000350821800066656
Visa_status_lag1	0.000371428668519015	0.000593359828674377	0.000140328720026662
thomebanking_delta1	0.000357086554893761	0.0014053885978047	0.000710414145134979
mcaja_ahorro_adicional_lag1	0.000333982818490174	0.00438878370076828	0.000745496325141644
mttarjeta_master_debitos_automaticos	0.000333257087025604	0.00346494664021047	0.000859513410163308
ctarjeta_master_trx	0.000330651425619011	0.00270512726683849	0.000991071585188304
tcallcenter_lag1	0.000328216523523276	0.000855181659254706	0.000456068340086653
mttarjeta_master_debitos_automaticos_lag1	0.000320565655184023	0.00107426352773382	0.000710414145134979
Visa_mconsumototal_lag1	0.00031714397175734	0.000409195842047331	0.000543773790103317
Visa_mlimitecompra_delta1	0.000315838423239418	0.000462719572409765	0.000535003245101651
mtarjeta_master_consumo_delta1	0.00031552708990241	0.0023051178498161	0.000701643600133312
cseguro_accidentes_personales	0.000315031273356568	0.00036828966270972	0.000535003245101651
ctarjeta_master	0.000313597169774146	0.00041046689567715	0.000315739620059991
Master_mlimitecompra_delta1	0.000307500257821312	0.00147101471324899	0.000587626515111649
tcuentas_lag1	0.000296727144106468	0.0031520648066711	0.000508691610096651
Master_Fvencimiento_delta1	0.000295666233121466	0.000286081046068567	0.00068410251012998
catm_trx_lag1	0.000295188468667046	0.00224839836242699	0.000929677770176639
Visa_msaldodolares	0.000290023433472936	0.00120186218676707	0.000789349050149976
mcaja_ahorro_adicional	0.000286926142098387	0.00228933084680904	0.000447297795084987
tmobile_app_lag1	0.000284702468006918	0.000147331189301637	0.000587626515111649
ccajas_extracciones	0.000280452500831509	0.00247612541434809	0.000763037415144977
mforex_sell	0.000277668530707397	0.00100815092190372	0.000649020330123314
cseguro_accidentes_personales_lag1	0.000271379944970823	0.000381827966758046	0.000482379975091652
Visa_msaldodolares_delta1	0.000268114334411552	0.00226044806095181	0.000736725780139978
matm_other_lag1	0.000264641697660876	0.00119651744525244	0.000508691610096651
ccuenta_debitos_automaticos_delta1	0.000264470379834281	0.00180069805277381	0.000412215615078321
cpagomiscuentas_delta1	0.00026427081630795	0.0012052478906844	0.000631479240119981
mplazo_fijo_dolares_lag1	0.000264032313539788	0.00358130838071116	0.000613938150116648
Master_cconsumos_delta1	0.000263648974299175	0.00110328059166673	0.000587626515111649
matm_other_delta1	0.000260985475706913	0.0011732635565643	0.000675331965128313
catm_trx	0.000258186085612923	0.00205271743089316	0.000710414145134979
minversion1_pesos	0.00025460380136104	0.00276939339619167	0.000254345805048326
cextraccion_autoservicio_delta1	0.000251560592512954	0.000729223853836462	0.000622708695118315
Master_Finiciomora	0.000245775741683613	0.000869679791552429	0.000201722535038327
Master_fechaalta_delta1	0.000234392337780067	0.000134204513317883	0.000526232700099984
matm_other	0.000222485625182811	0.00105299536402818	0.000499921065094985
mforex_sell_lag1	0.000216413888077924	0.000364287778420048	0.000429756705081654
Visa_mconsumototal_delta1	0.000212284276874709	0.000250501102952696	0.000491150520093319
Visa_fechaalta_delta1	0.000211578231800705	0.000118013758465953	0.000499921065094985
catm_trx_delta1	0.000206173067743214	0.000747447667457253	0.000473609430089986
ccajas_trx_lag1	0.000203829529075334	0.00129016753273392	0.00116648248522163
mforex_sell_delta1	0.000199570045103041	0.000947017692755914	0.000412215615078321
Visa_delinquency_lag1	0.000195369375043193	0.000144024171113165	0.000114017085021663
mprestamos_hipotecarios	0.000192429948585024	0.00116169270161004	8.7705450016664e-05
ctarjeta_master_trx_lag1	0.000190431965523678	0.000338269718957592	0.000377133435071655
Master_delinquency	0.000189916028033965	0.000146250082562473	0.000131558175024996
ccajas_otras	0.000189765825858068	0.00134653641364411	0.000236804715044993
